1,ADBL,43.37,329.90,330.10,324.00,327.13,326.00,1.13,0.00,327.89,"142,187.00",323.70,"46,621,305.00",546,3.43,6.10,1.06,1.88,-0.23,428.40,272.30
2,CZBIL,45.62,227.80,232.00,226.00,228.28,227.10,1.18,0.01,229.66,"210,447.00",223.98,"48,331,966.40",609,4.30,6.00,1.92,2.65,-0.61,296.00,190.20
3,EBL,48.29,705.00,707.90,692.10,701.56,702.00,-0.44,0.00,698.47,"380,520.00",694.53,"265,780,976.00",493,7.03,15.80,1.01,2.28,0.44,790.00,556.00
4,GBIME,48.16,262.00,267.50,257.40,259.57,261.60,-2.03,-0.01,260.20,"771,421.00",257.19,"200,722,796.90","1,354",2.38,10.10,0.93,3.92,-0.24,302.00,193.60
5,HBL,50.74,237.70,241.90,230.30,237.30,237.60,-0.30,0.00,238.02,"514,356.00",233.05,"122,426,769.60",838,4.25,11.60,1.82,5.04,-0.30,312.10,203.00
6,KBL,43.41,223.00,224.00,219.00,219.77,221.00,-1.23,-0.01,221.75,"620,350.00",220.19,"137,561,996.80","1,300",-0.42,5.00,-0.19,2.28,-0.90,272.90,150.70
7,LSL,45.27,237.50,244.50,234.00,238.74,239.70,-0.96,0.00,240.51,"481,933.00",233.10,"115,907,610.70",872,5.64,10.50,2.42,4.49,-0.74,300.00,172.20
8,MBL,47.48,252.00,264.10,252.00,259.41,259.90,-0.49,0.00,260.47,"556,934.00",250.53,"145,062,588.30","1,200",8.88,12.10,3.54,4.80,-0.41,295.00,196.00
9,NABIL,48.99,530.00,543.60,530.00,541.37,541.00,0.37,0.00,539.67,"260,180.00",529.80,"140,412,352.70","1,160",11.57,13.60,2.18,2.57,0.31,700.00,474.10
10,NBL,49.18,285.00,294.10,285.00,291.44,290.10,1.34,0.00,290.92,"563,881.00",281.82,"164,043,858.80","1,199",9.62,9.10,3.41,3.19,0.18,337.50,226.20
11,NICA,48.07,415.00,426.00,410.50,420.05,422.00,-1.95,0.00,420.18,"652,885.00",413.64,"274,327,020.20","1,805",6.41,15.50,1.55,3.78,-0.03,573.00,333.00
12,NIMB,45.40,230.00,234.90,228.10,231.02,231.10,-0.08,0.00,232.03,"286,630.00",227.40,"66,508,091.60",908,3.62,6.80,1.59,2.98,-0.44,295.00,172.20
13,NMB,46.56,269.00,271.50,265.50,269.72,270.00,-0.28,0.00,269.73,"281,194.00",265.68,"75,847,156.60",566,4.04,6.00,1.52,2.26,0.00,300.00,213.80
14,PCBL,43.25,274.00,279.90,274.00,276.31,275.80,0.51,0.00,276.59,"328,750.00",272.42,"90,927,930.50",511,3.89,5.90,1.43,2.15,-0.10,329.00,215.00
15,PRVU,46.73,223.50,226.80,220.00,221.89,221.90,-0.01,0.00,223.65,"545,653.00",220.62,"122,035,882.00","1,204",1.27,6.80,0.58,3.09,-0.79,297.00,160.50
16,SANIMA,44.98,364.00,379.00,364.00,374.77,374.00,0.77,0.00,373.72,"778,295.00",364.91,"290,864,161.30","1,371",9.86,15.00,2.70,4.12,0.28,382.00,278.00
17,SBI,47.41,444.00,448.10,438.10,439.98,441.00,-1.02,0.00,440.86,"342,412.00",438.12,"150,954,786.80",319,1.86,10.00,0.42,2.28,-0.20,549.00,325.70
18,SBL,44.63,379.50,403.00,375.00,383.77,385.00,-1.23,0.00,386.44,"567,833.00",374.10,"219,434,580.40","1,113",9.67,28.00,2.58,7.47,-0.70,403.00,261.00
19,SCB,42.97,661.40,667.00,653.00,656.10,660.90,-4.80,-0.01,659.17,"110,187.00",648.44,"72,631,894.40",275,7.66,14.00,1.18,2.14,-0.47,790.00,594.00
