1,ADBL,34.13,305.50,305.50,296.30,296.30,296.30,0.00,0.00,297.73,"23,901.00",302.10,"7,116,068.10",164,-5.80,9.20,-1.92,3.10,-0.48,428.40,223.00
2,CZBIL,32.16,214.00,215.00,211.70,214.00,214.00,0.00,0.00,212.98,"35,766.00",215.50,"7,617,269.90",139,-1.50,3.30,-0.70,1.56,0.48,296.00,152.50
3,EBL,47.16,593.00,595.00,580.00,585.00,585.00,0.00,0.00,584.49,"40,709.00",593.00,"23,794,084.80",142,-8.00,15.00,-1.35,2.59,0.09,790.00,480.00
4,GBIME,41.21,227.40,227.40,221.00,223.00,223.00,0.00,0.00,221.93,"50,922.00",223.00,"11,300,884.60",262,0.00,6.40,0.00,2.90,0.48,302.00,170.00
5,HBL,33.25,244.50,244.50,236.00,239.00,239.00,0.00,0.00,237.05,"13,059.00",239.80,"3,095,641.10",72,-0.80,8.50,-0.33,3.60,0.82,312.10,167.10
6,KBL,35.27,211.00,213.80,209.20,209.70,209.70,0.00,0.00,209.95,"73,162.00",211.50,"15,360,377.60",289,-1.80,4.60,-0.85,2.20,-0.12,272.90,129.60
7,LSL,34.48,221.90,221.90,214.00,215.90,215.90,0.00,0.00,214.81,"43,643.00",217.60,"9,374,831.00",178,-1.70,7.90,-0.78,3.69,0.51,300.00,143.60
8,MBL,35.62,239.10,239.10,229.00,229.70,229.70,0.00,0.00,230.47,"24,835.00",234.50,"5,723,658.30",118,-4.80,10.10,-2.05,4.41,-0.33,295.00,157.80
9,NABIL,33.83,505.40,505.40,490.00,490.60,490.60,0.00,0.00,492.34,"46,984.00",495.50,"23,132,116.90",457,-4.90,15.40,-0.99,3.14,-0.35,700.00,419.00
10,NBL,27.71,262.00,266.00,260.80,260.90,260.90,0.00,0.00,262.19,"16,224.00",263.80,"4,253,800.20",120,-2.90,5.20,-1.10,1.99,-0.50,337.50,195.10
11,NICA,34.06,385.00,385.20,381.00,381.00,381.00,0.00,0.00,382.69,"36,094.00",383.40,"13,812,729.10",267,-2.40,4.20,-0.63,1.10,-0.44,573.00,341.60
12,NIMB,31.05,216.00,216.20,213.00,213.20,213.20,0.00,0.00,213.80,"55,315.00",216.00,"11,826,534.80",252,-2.80,3.20,-1.30,1.50,-0.28,295.00,147.40
13,NMB,25.07,244.00,244.00,237.50,238.00,238.00,0.00,0.00,238.15,"17,238.00",239.80,"4,105,174.00",80,-1.80,6.50,-0.75,2.74,-0.06,300.00,162.00
14,PCBL,33.81,256.00,256.00,247.00,249.00,249.00,0.00,0.00,249.34,"32,966.00",251.00,"8,219,873.50",154,-2.00,9.00,-0.80,3.64,-0.14,329.00,186.00
15,PRVU,21.65,225.00,225.00,220.10,222.50,222.50,0.00,0.00,221.56,"88,530.00",223.80,"19,614,751.40",312,-1.30,4.90,-0.58,2.23,0.42,297.00,132.00
16,SANIMA,32.13,297.00,297.00,292.20,292.70,292.70,0.00,0.00,293.32,"18,665.00",294.50,"5,474,734.60",86,-1.80,4.80,-0.61,1.64,-0.21,382.00,228.00
17,SBI,39.39,424.00,433.00,422.00,428.70,428.70,0.00,0.00,423.69,"8,858.00",429.50,"3,753,047.00",54,-0.80,11.00,-0.19,2.61,1.17,549.00,268.60
18,SBL,34.14,300.00,303.00,294.60,295.00,295.00,0.00,0.00,295.85,"16,009.00",299.00,"4,736,312.60",77,-4.00,8.40,-1.34,2.85,-0.29,380.00,212.20
19,SCB,35.14,677.00,677.00,666.00,671.10,671.10,0.00,0.00,670.64,"6,808.00",677.00,"4,565,732.00",82,-5.90,11.00,-0.87,1.65,0.07,790.00,497.40
