1,ADBL,47.23,303.00,305.00,297.00,300.74,300.50,0.24,0.00,300.08,"123,907.00",300.65,"37,182,630.50",407,0.09,8.00,0.03,2.69,0.22,428.40,262.00
2,CZBIL,42.59,215.60,215.60,208.90,212.36,213.00,-0.64,0.00,211.40,"74,509.00",211.38,"15,750,857.90",236,0.98,6.70,0.46,3.21,0.45,296.00,167.00
3,EBL,43.64,645.10,662.90,640.30,656.82,655.00,1.82,0.00,654.11,"100,633.00",649.79,"65,824,785.40",338,7.03,22.60,1.08,3.53,0.41,790.00,526.40
4,GBIME,42.62,248.40,248.40,237.30,240.63,243.90,-3.27,-0.01,240.56,"214,944.00",243.58,"51,706,479.20",604,-2.95,11.10,-1.21,4.68,0.03,302.00,174.40
5,HBL,42.55,229.30,229.30,220.40,223.04,223.00,0.04,0.00,224.44,"67,336.00",224.86,"15,113,150.90",238,-1.82,8.90,-0.81,4.04,-0.63,312.10,179.40
6,KBL,39.53,212.00,213.00,209.30,210.65,210.80,-0.15,0.00,211.05,"198,287.00",212.67,"41,849,414.80",621,-2.02,3.70,-0.95,1.77,-0.19,272.90,137.70
7,LSL,42.58,227.10,227.10,218.00,222.49,222.90,-0.41,0.00,221.86,"105,381.00",222.72,"23,379,655.10",306,-0.23,9.10,-0.10,4.17,0.28,300.00,153.60
8,MBL,42.94,229.90,229.90,225.00,226.76,227.00,-0.24,0.00,226.26,"97,923.00",225.44,"22,156,333.60",261,1.32,4.90,0.59,2.18,0.22,295.00,172.00
9,NABIL,45.21,491.10,500.00,490.00,498.22,498.00,0.22,0.00,496.10,"91,180.00",494.96,"45,234,332.10",642,3.26,10.00,0.66,2.04,0.43,700.00,469.00
10,NBL,43.88,265.00,265.00,260.20,264.19,264.00,0.19,0.00,263.60,"105,995.00",263.47,"27,940,113.00",372,0.72,4.80,0.27,1.84,0.22,337.50,211.30
11,NICA,44.86,355.00,363.00,347.00,360.53,361.90,-1.37,0.00,355.54,"134,444.00",352.39,"47,800,177.60",674,8.14,16.00,2.31,4.61,1.38,573.00,333.00
12,NIMB,42.91,221.10,221.10,214.50,215.87,216.00,-0.13,0.00,215.99,"115,735.00",216.84,"24,997,683.90",417,-0.97,6.60,-0.45,3.08,-0.06,295.00,156.10
13,NMB,46.92,255.00,256.00,246.00,253.30,253.00,0.30,0.00,252.32,"132,713.00",250.08,"33,485,531.70",410,3.22,10.00,1.29,4.07,0.39,300.00,191.50
14,PCBL,45.65,256.70,256.70,248.00,254.49,254.10,0.39,0.00,253.13,"112,544.00",251.74,"28,488,019.80",292,2.75,8.70,1.09,3.51,0.54,329.00,197.50
15,PRVU,42.55,211.00,213.00,208.70,210.40,210.30,0.10,0.00,210.62,"152,077.00",211.38,"32,030,701.20",546,-0.98,4.30,-0.46,2.06,-0.11,297.00,143.00
16,SANIMA,45.23,339.00,340.10,333.20,337.75,337.40,0.35,0.00,337.19,"251,083.00",339.53,"84,663,617.70",574,-1.78,6.90,-0.52,2.07,0.16,382.00,252.20
17,SBI,46.38,403.40,415.50,403.40,410.28,413.00,-2.72,-0.01,410.62,"55,181.00",409.36,"22,658,477.10",195,0.92,12.10,0.22,3.00,-0.08,549.00,288.20
18,SBL,46.89,339.00,341.20,333.00,338.06,340.40,-2.34,-0.01,338.55,"269,922.00",339.48,"91,381,540.10",516,-1.42,8.20,-0.42,2.46,-0.14,380.00,245.80
19,SCB,45.26,620.50,674.00,620.50,643.10,644.00,-0.90,0.00,639.30,"37,435.00",624.74,"23,932,062.90",303,18.36,53.50,2.94,8.62,0.59,790.00,563.00
