1,ADBL,46.71,295.10,305.00,288.10,289.29,288.10,1.19,0.00,294.84,"57,459.00",289.40,"16,941,172.50",336,-0.11,16.90,-0.04,5.87,-1.92,428.40,249.90
2,CZBIL,44.17,210.00,216.00,205.00,205.11,206.00,-0.89,0.00,208.88,"90,155.00",206.07,"18,831,873.80",265,-0.96,11.00,-0.47,5.37,-1.84,296.00,160.10
3,EBL,46.11,635.00,654.60,634.00,635.51,637.50,-1.99,0.00,637.22,"111,269.00",629.31,"70,902,895.40",363,6.20,20.60,0.99,3.25,-0.27,790.00,511.00
4,GBIME,44.58,226.00,234.00,220.00,220.90,220.50,0.40,0.00,224.97,"193,013.00",221.72,"43,421,777.30",704,-0.82,14.00,-0.37,6.36,-1.84,302.00,170.00
5,HBL,45.10,227.20,235.00,222.00,222.33,223.00,-0.67,0.00,224.96,"109,585.00",222.77,"24,651,850.50",247,-0.44,13.00,-0.20,5.86,-1.18,312.10,172.10
6,KBL,45.16,207.10,218.00,202.00,204.64,206.00,-1.36,-0.01,206.49,"470,621.00",203.08,"97,176,897.50","1,016",1.56,16.00,0.77,7.92,-0.90,272.90,133.20
7,LSL,44.75,218.10,226.80,213.30,213.61,213.50,0.11,0.00,218.55,"213,965.00",213.87,"46,762,607.80",433,-0.26,13.50,-0.12,6.33,-2.31,300.00,147.70
8,MBL,47.65,223.10,232.00,217.00,219.52,219.10,0.42,0.00,218.85,"412,192.00",218.77,"90,208,592.10",384,0.75,15.00,0.34,6.91,0.30,295.00,164.20
9,NABIL,45.45,497.90,527.00,492.50,494.21,495.00,-0.79,0.00,500.67,"91,325.00",488.16,"45,723,449.60",869,6.05,34.50,1.24,7.01,-1.31,700.00,450.00
10,NBL,44.38,257.70,268.00,250.00,251.03,250.10,0.93,0.00,256.29,"118,997.00",252.72,"30,498,105.60",519,-1.69,18.00,-0.67,7.20,-2.10,337.50,202.00
11,NICA,38.82,347.80,361.00,343.00,344.08,344.00,0.08,0.00,349.89,"124,236.00",341.04,"43,468,847.80",617,3.04,18.00,0.89,5.25,-1.69,573.00,335.50
12,NIMB,44.03,214.20,222.00,210.00,211.01,211.00,0.01,0.00,213.65,"188,458.00",210.04,"40,264,545.10",549,0.97,12.00,0.46,5.71,-1.25,295.00,149.20
13,NMB,43.93,249.50,259.00,241.30,242.00,241.40,0.60,0.00,247.49,"64,606.00",244.63,"15,989,381.00",237,-2.63,17.70,-1.08,7.34,-2.27,300.00,179.30
14,PCBL,44.96,255.70,260.00,247.00,247.35,247.00,0.35,0.00,252.40,"90,536.00",250.73,"22,850,865.00",284,-3.38,13.00,-1.35,5.26,-2.04,329.00,190.10
15,PRVU,44.81,208.60,217.00,203.90,204.43,203.90,0.53,0.00,209.33,"240,339.00",204.58,"50,310,521.10",822,-0.15,13.10,-0.07,6.42,-2.40,297.00,137.00
16,SANIMA,46.05,318.00,331.00,312.70,313.22,312.70,0.52,0.00,318.84,"174,529.00",312.27,"55,647,580.40",533,0.95,18.30,0.30,5.85,-1.80,382.00,240.00
17,SBI,42.68,395.20,409.00,388.00,390.42,390.00,0.42,0.00,393.32,"43,735.00",387.52,"17,201,652.90",164,2.90,21.00,0.75,5.41,-0.74,549.00,282.30
18,SBL,45.61,290.50,303.00,286.80,287.26,287.00,0.26,0.00,292.35,"88,074.00",286.06,"25,748,382.90",263,1.20,16.20,0.42,5.65,-1.77,380.00,237.00
19,SCB,43.18,620.80,633.20,611.50,612.15,612.00,0.15,0.00,617.31,"19,399.00",608.71,"11,975,211.20",155,3.44,21.70,0.57,3.55,-0.84,790.00,549.00
