1,ADBL,38.98,302.00,303.90,299.50,302.10,302.10,0.00,0.00,300.59,"47,238.00",302.10,"14,199,169.10",252,0.00,4.40,0.00,1.47,0.50,428.40,223.00
2,CZBIL,26.56,220.20,220.20,214.70,215.50,215.50,0.00,0.00,215.59,"46,564.00",215.90,"10,038,542.70",185,-0.40,5.50,-0.19,2.56,-0.04,296.00,152.50
3,EBL,47.05,585.00,593.00,585.00,593.00,593.00,0.00,0.00,590.14,"37,569.00",590.80,"22,171,009.70",197,2.20,8.00,0.37,1.37,0.48,790.00,480.00
4,GBIME,25.05,226.00,226.00,221.50,223.00,223.00,0.00,0.00,222.35,"58,693.00",223.90,"13,050,657.70",378,-0.90,4.50,-0.40,2.03,0.29,302.00,170.00
5,HBL,28.26,240.70,241.40,234.00,239.80,239.80,0.00,0.00,236.96,"46,824.00",240.80,"11,095,531.10",177,-1.00,7.40,-0.42,3.16,1.18,312.10,167.10
6,KBL,35.54,216.50,216.50,208.10,211.50,211.50,0.00,0.00,211.21,"174,940.00",212.30,"36,948,862.00",466,-0.80,8.40,-0.38,4.04,0.14,272.90,129.60
7,LSL,35.40,217.30,221.00,217.00,217.60,217.60,0.00,0.00,218.26,"66,368.00",221.00,"14,485,648.20",229,-3.40,4.00,-1.54,1.84,-0.30,300.00,143.60
8,MBL,41.90,230.80,238.10,230.80,234.50,234.50,0.00,0.00,234.43,"52,531.00",233.50,"12,314,592.10",151,1.00,7.30,0.43,3.16,0.03,295.00,157.80
9,NABIL,39.89,499.00,500.00,494.00,495.50,495.50,0.00,0.00,496.65,"138,476.00",498.90,"68,774,076.30",691,-3.40,6.00,-0.68,1.21,-0.23,700.00,419.00
10,NBL,30.17,265.00,266.00,260.00,263.80,263.80,0.00,0.00,262.66,"83,543.00",265.80,"21,943,642.30",304,-2.00,6.00,-0.75,2.31,0.43,337.50,195.10
11,NICA,37.16,386.00,388.00,381.00,383.40,383.40,0.00,0.00,383.85,"78,694.00",387.00,"30,206,337.50",394,-3.60,7.00,-0.93,1.84,-0.12,573.00,341.60
12,NIMB,27.84,216.00,219.80,215.10,216.00,216.00,0.00,0.00,215.52,"102,649.00",216.30,"22,123,249.60",345,-0.30,4.70,-0.14,2.19,0.22,295.00,147.40
13,NMB,29.65,238.20,244.90,237.00,239.80,239.80,0.00,0.00,239.28,"82,734.00",240.00,"19,796,453.10",227,-0.20,7.90,-0.08,3.33,0.22,300.00,162.00
14,PCBL,26.41,253.00,258.00,250.10,251.00,251.00,0.00,0.00,251.86,"50,189.00",254.00,"12,640,510.00",259,-3.00,7.90,-1.18,3.16,-0.34,329.00,186.00
15,PRVU,23.93,226.00,228.00,222.00,223.80,223.80,0.00,0.00,223.69,"180,599.00",225.70,"40,397,901.90",624,-1.90,6.00,-0.84,2.70,0.05,297.00,132.00
16,SANIMA,35.04,295.00,298.90,292.30,294.50,294.50,0.00,0.00,294.41,"63,592.00",296.00,"18,722,126.80",255,-1.50,6.60,-0.51,2.26,0.03,382.00,228.00
17,SBI,43.09,422.00,430.00,422.00,429.50,429.50,0.00,0.00,425.55,"39,047.00",426.00,"16,616,530.40",116,3.50,8.00,0.82,1.90,0.92,549.00,268.60
18,SBL,45.48,302.90,302.90,295.30,299.00,299.00,0.00,0.00,295.94,"44,195.00",300.00,"13,079,168.00",116,-1.00,7.60,-0.33,2.57,1.02,380.00,212.20
19,SCB,32.64,681.10,688.00,676.10,677.00,677.00,0.00,0.00,679.06,"17,610.00",682.00,"11,958,319.10",135,-5.00,11.90,-0.73,1.76,-0.30,790.00,497.40
